timestamp,raw,temperature,modified1,modified2,modified3
1630670400000,142083.35,-0.9,142083.35,142083.35,142083.35
1630674000000,138414.64,-0.5,138414.64,138414.64,138414.64
1630677600000,84148.74,-0.9,84148.74,84148.74,84148.74
1630681200000,33824.82,-1.3,33824.82,33824.82,33824.82
1630684800000,5885.16,-2.2,5885.16,5885.16,5885.16
1630688400000,0.0,-3.1,0.0,0.0,0.0
1630692000000,0.0,-4.2,0.0,0.0,0.0
1630695600000,0.0,-5.4,0.0,0.0,0.0
1630699200000,0.0,-6.5,0.0,0.0,0.0
1630702800000,0.0,-7.5,0.0,0.0,0.0
1630706400000,0.0,-8.2,0.0,0.0,0.0
1630710000000,0.0,-9.0,0.0,0.0,0.0
1630713600000,0.0,-1.5,0.0,0.0,0.0
1630717200000,0.0,-1.0,0.0,0.0,0.0
1630720800000,0.0,-0.4,0.0,0.0,0.0
1630724400000,0.0,0.0,0.0,0.0,0.0
1630728000000,1840.33,0.5,1840.33,1840.33,1840.33
1630731600000,42926.54,1.5,42926.54,42926.54,42926.54
1630735200000,108653.35,2.3,108653.35,108653.35,108653.35
1630738800000,171921.3,2.1,171921.3,171921.3,171921.3
1630742400000,172225.61,1.9,172225.61,172225.61,172225.61
1630746000000,192552.49,2.2,192552.49,,192552.49
1630749600000,210830.85,2.2,210830.85,,210830.85
1630753200000,166069.98,2.0,166069.98,166069.98,166069.98
1630756800000,102238.88,2.0,102238.88,102238.88,102238.88
1630760400000,79177.78,2.0,79177.78,79177.78,79177.78
1630764000000,105591.98,1.7,105591.98,105591.98,105591.98
1630767600000,38001.38,1.6,38001.38,38001.38,38001.38
1630771200000,14829.62,1.5,14829.62,14829.62,14829.62
1630774800000,0.0,1.7,0.0,0.0,0.0
1630778400000,0.0,2.0,0.0,0.0,0.0
1630782000000,0.0,2.0,,0.0,0.0
1630785600000,0.0,2.4,0.0,0.0,0.0
1630789200000,0.0,2.7,0.0,0.0,0.0
1630792800000,0.0,2.7,0.0,0.0,0.0
1630796400000,0.0,2.6,0.0,0.0,0.0
1630800000000,0.0,1.4,0.0,0.0,0.0
1630803600000,0.0,1.1,0.0,0.0,0.0
1630807200000,0.0,1.0,0.0,0.0,0.0
1630810800000,0.0,1.2,0.0,0.0,0.0
1630814400000,9882.130000000001,2.3,9882.130000000001,9882.130000000001,9882.130000000001
1630818000000,45063.49,4.6,45063.49,45063.49,45063.49
1630821600000,106686.25,6.5,106686.25,106686.25,106686.25
1630825200000,147947.01,8.0,,147947.01,147947.01
1630828800000,206709.44,9.2,206709.44,206709.44,206709.44
1630832400000,215557.63,10.1,215557.63,,215557.63
1630836000000,230067.92,10.8,230067.92,,230067.92
1630839600000,169794.0,11.2,169794.0,169794.0,169794.0
1630843200000,158980.08000000002,11.2,158980.08000000002,158980.08000000002,158980.08000000002
1630846800000,119082.19,11.0,119082.19,119082.19,119082.19
1630850400000,77328.59,10.7,77328.59,77328.59,77328.59
1630854000000,28645.48,10.6,28645.48,28645.48,28645.48
1630857600000,9281.41,10.1,9281.41,9281.41,9281.41
1630861200000,11.08,9.5,,11.08,11.08
1630864800000,0.0,9.0,,0.0,0.0
1630868400000,0.0,8.4,0.0,0.0,0.0
1630872000000,0.0,8.1,0.0,0.0,0.0
1630875600000,0.0,7.7,,0.0,0.0
1630879200000,0.0,7.2,0.0,0.0,0.0
1630882800000,0.0,7.3,0.0,0.0,0.0
1630886400000,0.0,12.4,0.0,0.0,0.0
1630890000000,0.0,11.4,0.0,0.0,0.0
1630893600000,0.0,10.9,0.0,0.0,0.0
1630897200000,0.0,11.9,0.0,0.0,0.0
1630900800000,6572.32,14.5,6572.32,6572.32,6572.32
1630904400000,44072.909999999996,16.2,44072.909999999996,44072.909999999996,44072.909999999996
1630908000000,88388.41,17.8,88388.41,88388.41,88388.41
1630911600000,115134.69,18.8,115134.69,,115134.69
1630915200000,126144.82,19.7,126144.82,,126144.82
1630918800000,101331.85,20.5,101331.85,101331.85,101331.85
1630922400000,98752.3,21.3,98752.3,98752.3,
1630926000000,76843.72,21.9,,76843.72,
1630929600000,125129.52,22.3,125129.52,,
1630933200000,121381.68000000001,22.5,121381.68000000001,,
1630936800000,99934.78,22.3,,99934.78,
1630940400000,35878.44,21.8,35878.44,35878.44,
1630944000000,7209.58,21.1,,7209.58,
1630947600000,0.0,20.2,0.0,0.0,0.0
1630951200000,0.0,18.8,,0.0,0.0
1630954800000,0.0,17.4,0.0,0.0,0.0
1630958400000,0.0,16.1,0.0,0.0,0.0
1630962000000,0.0,15.0,0.0,0.0,0.0
1630965600000,0.0,13.9,0.0,0.0,0.0
1630969200000,0.0,12.9,0.0,0.0,0.0
1630972800000,0.0,17.2,0.0,0.0,0.0
1630976400000,0.0,17.3,0.0,0.0,0.0
1630980000000,0.0,17.4,0.0,0.0,0.0
1630983600000,0.0,18.3,0.0,0.0,0.0
1630987200000,0.0,19.4,0.0,0.0,0.0
1630990800000,14035.130000000001,20.4,14035.130000000001,14035.130000000001,14035.130000000001
1630994400000,82707.86,21.4,82707.86,82707.86,
1630998000000,157720.37,22.2,157720.37,,
1631001600000,63844.06,22.1,63844.06,63844.06,
1631005200000,80197.8,22.1,80197.8,80197.8,
1631008800000,82438.67,22.6,82438.67,82438.67,
1631012400000,61125.65,22.4,61125.65,61125.65,
1631016000000,49673.08,22.7,49673.08,49673.08,
1631019600000,47409.73,23.7,47409.73,47409.73,
1631023200000,49091.24,24.5,49091.24,49091.24,
1631026800000,22971.79,24.9,22971.79,22971.79,
1631030400000,5225.5,25.0,5225.5,5225.5,
1631034000000,0.0,24.4,0.0,0.0,
1631037600000,0.0,23.7,0.0,0.0,
1631041200000,0.0,22.9,0.0,0.0,
1631044800000,0.0,22.4,0.0,0.0,
1631048400000,0.0,22.2,,0.0,
1631052000000,0.0,22.3,0.0,0.0,
1631055600000,0.0,22.0,0.0,0.0,
1631059200000,0.0,16.0,0.0,0.0,0.0
1631062800000,0.0,15.5,0.0,0.0,0.0
1631066400000,0.0,14.8,0.0,0.0,0.0
1631070000000,0.0,14.9,0.0,0.0,0.0
1631073600000,0.0,15.7,0.0,0.0,0.0
1631077200000,0.0,16.7,0.0,0.0,0.0
1631080800000,14042.88,17.9,14042.88,14042.88,14042.88
1631084400000,38603.55,18.2,38603.55,38603.55,38603.55
1631088000000,45375.7,18.8,45375.7,,45375.7
1631091600000,41090.34,19.0,41090.34,,41090.34
1631095200000,27943.62,19.5,27943.62,27943.62,27943.62
1631098800000,22034.9,19.7,,22034.9,22034.9
1631102400000,17375.78,19.9,17375.78,17375.78,17375.78
1631106000000,11606.27,20.4,11606.27,11606.27,11606.27
1631109600000,6112.71,20.0,6112.71,6112.71,6112.71
1631113200000,0.0,17.0,0.0,0.0,0.0
1631116800000,0.0,16.6,0.0,0.0,0.0
1631120400000,0.0,16.7,0.0,0.0,0.0
1631124000000,0.0,16.2,,0.0,0.0
1631127600000,0.0,15.2,0.0,0.0,0.0
1631131200000,0.0,15.0,0.0,0.0,0.0
1631134800000,0.0,14.5,0.0,0.0,0.0
1631138400000,0.0,14.3,0.0,0.0,0.0
1631142000000,0.0,13.8,0.0,0.0,0.0
1631145600000,0.0,14.0,0.0,0.0,0.0
1631149200000,0.0,13.6,0.0,0.0,0.0
1631152800000,0.0,13.3,0.0,0.0,0.0
1631156400000,0.0,13.1,0.0,0.0,0.0
1631160000000,0.0,12.9,0.0,0.0,0.0
1631163600000,0.0,13.7,0.0,0.0,0.0
1631167200000,28980.57,15.2,28980.57,28980.57,28980.57
1631170800000,61718.67,16.5,61718.67,61718.67,61718.67
1631174400000,185928.2,18.0,185928.2,185928.2,185928.2
1631178000000,217886.99,18.9,217886.99,,217886.99
1631181600000,140335.52,19.2,140335.52,140335.52,140335.52
1631185200000,144222.52,19.3,144222.52,144222.52,144222.52
1631188800000,149254.41,19.6,149254.41,149254.41,149254.41
1631192400000,122639.11,19.7,122639.11,122639.11,122639.11
1631196000000,92113.81,19.3,92113.81,92113.81,92113.81
1631199600000,37596.49,18.9,37596.49,37596.49,37596.49
1631203200000,3028.93,18.0,,3028.93,3028.93
1631206800000,0.0,17.1,0.0,0.0,0.0
1631210400000,0.0,16.9,0.0,0.0,0.0
1631214000000,0.0,16.1,0.0,0.0,0.0
1631217600000,0.0,15.8,0.0,0.0,0.0
1631221200000,0.0,15.8,0.0,0.0,0.0
1631224800000,0.0,15.5,0.0,0.0,0.0
1631228400000,0.0,15.3,0.0,0.0,0.0
1631232000000,0.0,9.2,0.0,0.0,0.0
1631235600000,0.0,9.4,0.0,0.0,0.0
1631239200000,0.0,9.5,0.0,0.0,0.0
1631242800000,0.0,9.6,0.0,0.0,0.0
1631246400000,0.0,9.6,0.0,0.0,0.0
1631250000000,0.0,9.7,0.0,0.0,0.0
1631253600000,0.0,9.9,0.0,0.0,0.0
1631257200000,0.0,10.1,0.0,0.0,0.0
1631260800000,0.0,11.0,0.0,0.0,0.0
1631264400000,0.0,11.5,0.0,0.0,0.0
1631268000000,22413.23,12.0,22413.23,22413.23,22413.23
1631271600000,40638.450000000004,12.9,40638.450000000004,,40638.450000000004
1631275200000,42655.27,13.2,42655.27,,42655.27
1631278800000,38373.22,13.0,38373.22,38373.22,38373.22
1631282400000,19629.88,12.4,19629.88,19629.88,19629.88
1631286000000,10521.75,12.0,10521.75,10521.75,10521.75
1631289600000,535.6,11.1,535.6,535.6,535.6
1631293200000,0.0,10.7,0.0,0.0,0.0
1631296800000,0.0,10.0,0.0,0.0,0.0
1631300400000,0.0,9.9,,0.0,0.0
1631304000000,0.0,9.8,0.0,0.0,0.0
1631307600000,0.0,10.0,0.0,0.0,0.0
1631311200000,0.0,10.1,0.0,0.0,0.0
1631314800000,0.0,10.1,0.0,0.0,0.0
1631318400000,0.0,-1.7,0.0,0.0,0.0
1631322000000,0.0,-2.5,0.0,0.0,0.0
1631325600000,0.0,-3.1,0.0,0.0,0.0
1631329200000,0.0,-3.2,0.0,0.0,0.0
1631332800000,0.0,-3.3,0.0,0.0,0.0
1631336400000,9876.56,-3.7,9876.56,9876.56,9876.56
1631340000000,38205.68,-4.1,38205.68,38205.68,38205.68
1631343600000,62459.46,-3.2,62459.46,62459.46,62459.46
1631347200000,79485.8,-1.5,79485.8,79485.8,79485.8
1631350800000,173873.98,-0.1,173873.98,,173873.98
1631354400000,188987.0,0.9,188987.0,,188987.0
1631358000000,158613.12,1.3,158613.12,158613.12,158613.12
1631361600000,161597.58000000002,1.3,161597.58000000002,161597.58000000002,161597.58000000002
1631365200000,130998.4,1.1,130998.4,130998.4,130998.4
1631368800000,77648.03,1.0,77648.03,77648.03,77648.03
1631372400000,42099.63,1.0,42099.63,42099.63,42099.63
1631376000000,5164.929999999999,1.1,5164.929999999999,5164.929999999999,5164.929999999999
1631379600000,0.0,1.1,0.0,0.0,0.0
1631383200000,0.0,1.1,0.0,0.0,0.0
1631386800000,0.0,1.1,0.0,0.0,0.0
1631390400000,0.0,1.2,0.0,0.0,0.0
1631394000000,0.0,1.2,0.0,0.0,0.0
1631397600000,0.0,1.3,0.0,0.0,0.0
1631401200000,0.0,1.4,0.0,0.0,0.0
1631404800000,0.0,-11.9,0.0,0.0,0.0
1631408400000,0.0,-11.7,0.0,0.0,0.0
1631412000000,0.0,-12.2,0.0,0.0,0.0
1631415600000,0.0,-12.3,0.0,0.0,0.0
1631419200000,0.0,-12.6,0.0,0.0,0.0
1631422800000,0.0,-12.4,,0.0,0.0
1631426400000,0.0,-12.7,0.0,0.0,0.0
1631430000000,0.0,-13.4,0.0,0.0,0.0
1631433600000,14915.970000000001,-13.6,14915.970000000001,14915.970000000001,14915.970000000001
1631437200000,40869.21,-13.1,40869.21,40869.21,40869.21
1631440800000,20087.54,-12.5,20087.54,20087.54,20087.54
1631444400000,60802.65,-12.1,60802.65,,60802.65
1631448000000,24229.510000000002,-12.1,24229.510000000002,24229.510000000002,24229.510000000002
1631451600000,25551.190000000002,-12.6,25551.190000000002,25551.190000000002,25551.190000000002
1631455200000,34900.64,-13.0,34900.64,34900.64,34900.64
1631458800000,14642.53,-13.2,14642.53,14642.53,14642.53
1631462400000,615.0400000000001,-13.2,615.0400000000001,615.0400000000001,615.0400000000001
1631466000000,0.0,-13.0,0.0,0.0,0.0
1631469600000,0.0,-13.0,0.0,0.0,0.0
1631473200000,0.0,-13.5,0.0,0.0,0.0
1631476800000,0.0,-13.6,0.0,0.0,0.0
1631480400000,0.0,-13.2,0.0,0.0,0.0
1631484000000,0.0,-13.2,0.0,0.0,0.0
1631487600000,0.0,-12.9,,0.0,0.0
1631491200000,0.0,15.0,0.0,0.0,0.0
1631494800000,0.0,14.8,0.0,0.0,0.0
1631498400000,0.0,14.8,0.0,0.0,0.0
1631502000000,0.0,14.6,0.0,0.0,0.0
1631505600000,0.0,14.4,0.0,0.0,0.0
1631509200000,0.0,14.2,0.0,0.0,0.0
1631512800000,11391.05,13.7,11391.05,11391.05,11391.05
1631516400000,18662.19,13.6,18662.19,18662.19,18662.19
1631520000000,92563.47,13.7,92563.47,92563.47,92563.47
1631523600000,177373.72,13.1,177373.72,177373.72,177373.72
1631527200000,162669.52,13.2,162669.52,162669.52,162669.52
1631530800000,226206.62,13.4,226206.62,,226206.62
1631534400000,184742.88,13.6,184742.88,184742.88,184742.88
1631538000000,189062.44,13.8,189062.44,189062.44,189062.44
1631541600000,117191.24,13.8,117191.24,117191.24,117191.24
1631545200000,36399.86,13.2,36399.86,36399.86,36399.86
1631548800000,6876.7,12.2,6876.7,6876.7,6876.7
1631552400000,0.0,11.3,0.0,0.0,0.0
1631556000000,0.0,10.7,0.0,0.0,0.0
1631559600000,0.0,10.2,0.0,0.0,0.0
1631563200000,0.0,10.2,0.0,0.0,0.0
1631566800000,0.0,10.3,0.0,0.0,0.0
1631570400000,0.0,10.5,0.0,0.0,0.0
1631574000000,0.0,10.8,0.0,0.0,0.0
1631577600000,0.0,11.0,0.0,0.0,0.0
1631581200000,0.0,11.0,,0.0,0.0
1631584800000,0.0,10.9,,0.0,0.0
1631588400000,0.0,10.7,,0.0,0.0
1631592000000,2246.34,10.2,2246.34,2246.34,2246.34
1631595600000,33482.56,9.9,33482.56,33482.56,33482.56
1631599200000,57243.41,10.3,57243.41,57243.41,57243.41
1631602800000,80784.85,10.6,80784.85,80784.85,80784.85
1631606400000,114043.81,11.0,114043.81,114043.81,114043.81
1631610000000,138400.21,11.3,138400.21,138400.21,138400.21
1631613600000,191966.33000000002,11.6,191966.33000000002,,191966.33000000002
1631617200000,180907.41999999998,11.8,180907.41999999998,,180907.41999999998
1631620800000,175623.85,12.0,175623.85,,175623.85
1631624400000,163541.8,12.0,163541.8,163541.8,163541.8
1631628000000,91312.51,11.9,91312.51,91312.51,91312.51
1631631600000,33994.51,11.6,33994.51,33994.51,33994.51
1631635200000,4467.16,11.0,4467.16,4467.16,4467.16
1631638800000,0.0,10.2,0.0,0.0,0.0
1631642400000,0.0,9.7,0.0,0.0,0.0
1631646000000,0.0,9.1,0.0,0.0,0.0
1631649600000,0.0,8.5,0.0,0.0,0.0
1631653200000,0.0,8.0,0.0,0.0,0.0
1631656800000,0.0,7.5,0.0,0.0,0.0
1631660400000,0.0,7.2,0.0,0.0,0.0
1631664000000,0.0,7.1,0.0,0.0,0.0
1631667600000,0.0,6.9,0.0,0.0,0.0
1631671200000,0.0,6.8,0.0,0.0,0.0
1631674800000,0.0,6.7,0.0,0.0,0.0
1631678400000,1030.49,7.4,1030.49,1030.49,1030.49
1631682000000,23487.14,8.2,23487.14,23487.14,23487.14
1631685600000,105130.61,9.2,105130.61,105130.61,105130.61
1631689200000,191147.12,9.4,191147.12,,191147.12
1631692800000,195286.91,9.5,195286.91,,195286.91
1631696400000,137221.62,9.7,137221.62,137221.62,137221.62
1631700000000,63977.170000000006,9.7,63977.170000000006,63977.170000000006,63977.170000000006
1631703600000,65625.79,9.9,65625.79,65625.79,65625.79
1631707200000,59348.22,10.0,59348.22,59348.22,59348.22
1631710800000,36966.45,10.1,36966.45,36966.45,36966.45
1631714400000,22228.32,10.2,22228.32,22228.32,22228.32
1631718000000,13122.62,10.0,13122.62,13122.62,13122.62
1631721600000,2899.72,9.9,2899.72,2899.72,2899.72
1631725200000,0.0,9.6,0.0,0.0,0.0
1631728800000,0.0,9.5,0.0,0.0,0.0
1631732400000,0.0,8.5,0.0,0.0,0.0
1631736000000,0.0,8.2,0.0,0.0,0.0
1631739600000,0.0,7.8,0.0,0.0,0.0
1631743200000,0.0,7.8,0.0,0.0,0.0
1631746800000,0.0,7.6,0.0,0.0,0.0
1631750400000,0.0,7.7,0.0,0.0,0.0
1631754000000,0.0,7.1,0.0,0.0,0.0
1631757600000,0.0,7.2,,0.0,0.0
1631761200000,0.0,7.8,0.0,0.0,0.0
1631764800000,0.0,6.5,0.0,0.0,0.0
1631768400000,0.0,7.3,0.0,0.0,0.0
1631772000000,1592.4399999999998,8.6,1592.4399999999998,1592.4399999999998,1592.4399999999998
1631775600000,41138.74,9.0,41138.74,41138.74,41138.74
1631779200000,66724.98,9.8,66724.98,66724.98,66724.98
1631782800000,86940.86,10.3,86940.86,86940.86,86940.86
1631786400000,112814.44,10.2,112814.44,,112814.44
1631790000000,84452.13,10.4,84452.13,84452.13,84452.13
1631793600000,43414.24,10.9,43414.24,43414.24,43414.24
1631797200000,35962.78,10.6,35962.78,35962.78,35962.78
1631800800000,14847.55,10.3,14847.55,14847.55,14847.55
1631804400000,10293.15,9.9,10293.15,10293.15,10293.15
1631808000000,1434.0,9.4,,1434.0,1434.0
1631811600000,0.0,9.1,0.0,0.0,0.0
1631815200000,0.0,8.8,0.0,0.0,0.0
1631818800000,0.0,8.1,0.0,0.0,0.0
1631822400000,0.0,8.0,0.0,0.0,0.0
1631826000000,0.0,7.9,0.0,0.0,0.0
1631829600000,0.0,7.9,0.0,0.0,0.0
1631833200000,0.0,7.9,0.0,0.0,0.0
1631836800000,0.0,7.9,0.0,0.0,0.0
1631840400000,0.0,7.8,0.0,0.0,0.0
1631844000000,0.0,7.7,0.0,0.0,0.0
1631847600000,0.0,7.5,0.0,0.0,0.0
1631851200000,0.0,7.3,0.0,0.0,0.0
1631854800000,22848.38,7.2,22848.38,22848.38,22848.38
1631858400000,67577.35,7.7,67577.35,67577.35,67577.35
1631862000000,71631.22,8.3,71631.22,71631.22,71631.22
1631865600000,125420.85,9.1,125420.85,125420.85,125420.85
1631869200000,126203.29,9.7,126203.29,126203.29,126203.29
1631872800000,105050.23,9.9,105050.23,105050.23,105050.23
1631876400000,51414.28,9.9,51414.28,51414.28,51414.28
1631880000000,146861.45,10.0,146861.45,,146861.45
1631883600000,68500.7,10.1,68500.7,68500.7,68500.7
1631887200000,32961.19,9.8,32961.19,32961.19,32961.19
1631890800000,12757.02,9.7,12757.02,12757.02,12757.02
1631894400000,1011.85,9.4,1011.85,1011.85,1011.85
1631898000000,0.0,9.2,0.0,0.0,0.0
1631901600000,0.0,9.1,0.0,0.0,0.0
1631905200000,0.0,8.2,0.0,0.0,0.0
1631908800000,0.0,8.0,0.0,0.0,0.0
1631912400000,0.0,8.0,0.0,0.0,0.0
1631916000000,0.0,7.9,0.0,0.0,0.0
1631919600000,0.0,7.6,0.0,0.0,0.0
1631923200000,0.0,7.1,0.0,0.0,0.0
1631926800000,0.0,6.7,0.0,0.0,0.0
1631930400000,0.0,6.3,0.0,0.0,0.0
1631934000000,0.0,6.1,0.0,0.0,0.0
1631937600000,0.0,5.8,0.0,0.0,0.0
1631941200000,17690.6,6.1,17690.6,17690.6,17690.6
1631944800000,54504.18,6.8,54504.18,54504.18,54504.18
1631948400000,103781.14,7.6,,103781.14,103781.14
1631952000000,170230.57,8.5,170230.57,170230.57,170230.57
1631955600000,173211.13,9.5,173211.13,173211.13,173211.13
1631959200000,149182.45,10.1,149182.45,149182.45,149182.45
1631962800000,158853.53,10.1,158853.53,158853.53,158853.53
1631966400000,212314.51,10.2,212314.51,,212314.51
1631970000000,179409.56,10.1,179409.56,179409.56,179409.56
1631973600000,109063.99,10.1,109063.99,109063.99,109063.99
1631977200000,39641.14,9.7,39641.14,39641.14,39641.14
1631980800000,2678.22,9.1,2678.22,2678.22,2678.22
1631984400000,0.0,8.5,0.0,0.0,0.0
1631988000000,0.0,8.4,0.0,0.0,0.0
1631991600000,0.0,8.1,0.0,0.0,0.0
1631995200000,0.0,7.8,0.0,0.0,0.0
1631998800000,0.0,7.7,0.0,0.0,0.0
1632002400000,0.0,7.6,0.0,0.0,0.0
1632006000000,0.0,7.3,0.0,0.0,0.0
1632009600000,0.0,7.2,0.0,0.0,0.0
1632013200000,0.0,6.7,0.0,0.0,0.0
1632016800000,0.0,6.4,0.0,0.0,0.0
1632020400000,0.0,6.4,0.0,0.0,0.0
1632024000000,0.0,6.4,0.0,0.0,0.0
1632027600000,25389.91,6.4,25389.91,25389.91,25389.91
1632031200000,90225.01,6.8,90225.01,90225.01,90225.01
1632034800000,172139.76,6.9,172139.76,172139.76,172139.76
1632038400000,201207.76,7.1,201207.76,201207.76,201207.76
1632042000000,201734.59,7.4,201734.59,201734.59,201734.59
1632045600000,222992.03,7.6,222992.03,,222992.03
1632049200000,236996.27,7.9,236996.27,,236996.27
1632052800000,211496.33,8.1,211496.33,211496.33,211496.33
1632056400000,176018.6,8.2,176018.6,176018.6,176018.6
1632060000000,106174.86,8.2,106174.86,106174.86,106174.86
1632063600000,30091.26,8.0,30091.26,30091.26,30091.26
1632067200000,2295.47,7.7,2295.47,2295.47,2295.47
1632070800000,0.0,7.6,0.0,0.0,0.0
1632074400000,0.0,7.3,0.0,0.0,0.0
1632078000000,0.0,7.0,0.0,0.0,0.0
1632081600000,0.0,6.7,0.0,0.0,0.0
1632085200000,0.0,6.4,0.0,0.0,0.0
1632088800000,0.0,6.2,0.0,0.0,0.0
1632092400000,0.0,5.9,0.0,0.0,0.0
1632096000000,0.0,5.8,0.0,0.0,0.0
1632099600000,0.0,5.7,0.0,0.0,0.0
1632103200000,0.0,5.5,0.0,0.0,0.0
1632106800000,0.0,5.5,0.0,0.0,0.0
1632110400000,0.0,5.6,0.0,0.0,0.0
1632114000000,24614.4,5.7,24614.4,24614.4,24614.4
1632117600000,88516.72,6.6,88516.72,88516.72,88516.72
1632121200000,163520.01,7.8,163520.01,163520.01,163520.01
1632124800000,210590.94,9.0,210590.94,,210590.94
1632128400000,191908.44,9.6,191908.44,,191908.44
1632132000000,174033.37,9.7,174033.37,174033.37,174033.37
1632135600000,136035.3,9.4,136035.3,136035.3,136035.3
1632139200000,80988.69,9.1,,80988.69,80988.69
1632142800000,59078.51,9.0,59078.51,59078.51,59078.51
1632146400000,32199.0,8.7,32199.0,32199.0,32199.0
1632150000000,13079.06,8.4,13079.06,13079.06,13079.06
1632153600000,1257.7,8.0,1257.7,1257.7,1257.7
1632157200000,0.0,7.6,0.0,0.0,0.0
1632160800000,0.0,7.3,0.0,0.0,0.0
1632164400000,0.0,6.8,0.0,0.0,0.0
1632168000000,0.0,6.6,0.0,0.0,0.0
1632171600000,0.0,6.3,0.0,0.0,0.0
1632175200000,0.0,6.1,0.0,0.0,0.0
1632178800000,0.0,5.7,0.0,0.0,0.0
1632182400000,0.0,5.6,0.0,0.0,0.0
1632186000000,0.0,5.4,0.0,0.0,0.0
1632189600000,0.0,5.5,0.0,0.0,0.0
1632193200000,0.0,5.6,0.0,0.0,0.0
1632196800000,0.0,5.7,0.0,0.0,0.0
1632200400000,9682.57,6.0,9682.57,9682.57,9682.57
1632204000000,18962.94,6.3,18962.94,18962.94,18962.94
1632207600000,4917.2,6.6,4917.2,4917.2,4917.2
1632211200000,0.0,7.0,0.0,0.0,0.0
1632214800000,0.0,7.4,0.0,0.0,0.0
1632218400000,0.0,7.8,0.0,0.0,0.0
1632222000000,7751.41,8.1,7751.41,7751.41,7751.41
1632225600000,16985.56,8.0,16985.56,16985.56,16985.56
1632229200000,21295.65,8.2,21295.65,,21295.65
1632232800000,19740.46,8.1,19740.46,,19740.46
1632236400000,6518.53,8.0,6518.53,6518.53,6518.53
1632240000000,125.57,7.8,125.57,125.57,125.57
1632243600000,0.0,7.5,0.0,0.0,0.0
1632247200000,0.0,7.5,,0.0,0.0
1632250800000,0.0,7.1,0.0,0.0,0.0
1632254400000,0.0,7.0,0.0,0.0,0.0
1632258000000,0.0,6.8,0.0,0.0,0.0
1632261600000,0.0,6.8,,0.0,0.0
1632265200000,0.0,6.8,0.0,0.0,0.0
1632268800000,0.0,6.5,0.0,0.0,0.0
1632272400000,0.0,6.5,0.0,0.0,0.0
1632276000000,0.0,6.4,0.0,0.0,0.0
1632279600000,0.0,6.7,0.0,0.0,0.0
1632283200000,0.0,6.7,,0.0,0.0
1632286800000,22103.69,7.1,22103.69,22103.69,22103.69
1632290400000,31880.35,7.6,31880.35,31880.35,31880.35
1632294000000,15132.48,8.4,15132.48,15132.48,15132.48
1632297600000,0.0,9.1,0.0,0.0,0.0
1632301200000,0.0,9.8,,0.0,0.0
1632304800000,27305.81,10.5,27305.81,27305.81,27305.81
1632308400000,29794.05,10.7,29794.05,29794.05,29794.05
1632312000000,36543.8,10.9,36543.8,36543.8,36543.8
1632315600000,51733.78,10.8,51733.78,,51733.78
1632319200000,16601.48,10.5,16601.48,16601.48,16601.48
1632322800000,2150.12,10.1,2150.12,2150.12,2150.12
1632326400000,0.0,9.4,0.0,0.0,0.0
1632330000000,0.0,8.4,,0.0,0.0
1632333600000,0.0,7.6,0.0,0.0,0.0
1632337200000,0.0,7.3,0.0,0.0,0.0
1632340800000,0.0,6.4,0.0,0.0,0.0
1632344400000,0.0,6.1,0.0,0.0,0.0
1632348000000,0.0,5.7,0.0,0.0,0.0
1632351600000,0.0,5.5,0.0,0.0,0.0
1632355200000,0.0,5.6,0.0,0.0,0.0
1632358800000,0.0,5.8,0.0,0.0,0.0
1632362400000,0.0,6.1,0.0,0.0,0.0
1632366000000,0.0,6.3,,0.0,0.0
1632369600000,0.0,6.5,0.0,0.0,0.0
1632373200000,16330.71,6.5,16330.71,16330.71,16330.71
1632376800000,29149.23,7.0,29149.23,29149.23,29149.23
1632380400000,43119.31,7.1,43119.31,43119.31,43119.31
1632384000000,65619.51,8.1,65619.51,65619.51,65619.51
1632387600000,140773.05,9.0,140773.05,,140773.05
1632391200000,119899.8,9.8,,119899.8,119899.8
1632394800000,99805.76,10.1,99805.76,99805.76,99805.76
1632398400000,28011.17,10.1,28011.17,28011.17,28011.17
1632402000000,10456.64,9.8,10456.64,10456.64,10456.64
1632405600000,9055.48,9.5,,9055.48,9055.48
1632409200000,1373.6399999999999,8.9,1373.6399999999999,1373.6399999999999,1373.6399999999999
1632412800000,0.0,8.3,0.0,0.0,0.0
1632416400000,0.0,8.0,0.0,0.0,0.0
1632420000000,0.0,7.6,0.0,0.0,0.0
1632423600000,0.0,7.1,0.0,0.0,0.0
1632427200000,0.0,7.1,0.0,0.0,0.0
1632430800000,0.0,7.2,0.0,0.0,0.0
1632434400000,0.0,7.2,0.0,0.0,0.0
1632438000000,0.0,7.2,0.0,0.0,0.0
1632441600000,0.0,7.2,0.0,0.0,0.0
1632445200000,0.0,7.2,0.0,0.0,0.0
1632448800000,0.0,7.1,0.0,0.0,0.0
1632452400000,0.0,7.0,0.0,0.0,0.0
1632456000000,0.0,6.9,0.0,0.0,0.0
1632459600000,0.0,7.0,0.0,0.0,0.0
1632463200000,11184.59,7.0,11184.59,11184.59,11184.59
1632466800000,22273.73,7.1,22273.73,22273.73,22273.73
1632470400000,30151.18,7.4,30151.18,30151.18,30151.18
1632474000000,43388.79,7.6,43388.79,,43388.79
1632477600000,35545.85,8.4,35545.85,35545.85,35545.85
1632481200000,29439.64,8.6,29439.64,29439.64,29439.64
1632484800000,36090.48,8.9,,36090.48,36090.48
